"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","308","24.0"
"CENSUS","2017","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","334","22.3"
"CENSUS","2017","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","119","9.7"
"CENSUS","2017","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","485","19.0"
"CENSUS","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","89","56.4"
"CENSUS","2017","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","47","72.3"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","51","28.0"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","19","34.9"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","123","30.2"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","134","10.6"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","69","37.5"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","573","10.0"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","54","48.3"
"CENSUS","2017","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","52","74.3"
"CENSUS","2017","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","10","58.1"
"CENSUS","2017","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","9","51.8"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","7","38.0"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","89","23.3"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","236","17.8"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","179","22.7"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","56","(H)"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","194","11.6"
"CENSUS","2017","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","336","40.5"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","46","43.9"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","465","12.6"
"CENSUS","2017","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","97","68.6"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","57","23.5"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","372","14.1"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,302","12.6"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","65","50.1"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","33","25.7"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","183","11.7"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","37","39.6"
"CENSUS","2017","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","81","20.7"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","249","13.1"
"CENSUS","2017","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","58","17.1"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","399","10.9"
"CENSUS","2012","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2012","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","85","75.6"
"CENSUS","2012","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","440","9.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","218","10.0"
"CENSUS","2012","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","135","9.8"
"CENSUS","2012","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","71","67.6"
"CENSUS","2012","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","399","14.6"
"CENSUS","2012","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","275","4.9"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20","21.2"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","141","12.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","196","4.7"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","526","6.3"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","474","7.8"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","203","7.6"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","788","6.7"
"CENSUS","2012","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","488","16.2"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","45","16.8"
"CENSUS","2012","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","64","15.0"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","43","29.0"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","180","14.1"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","273","5.6"
"CENSUS","2012","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","253","17.4"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,016","4.8"
"CENSUS","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","113","16.3"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","46","30.7"
"CENSUS","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","14","33.7"
"CENSUS","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","22","9.6"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","23","19.3"
"CENSUS","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","219","12.0"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","358","10.7"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","418","7.4"
"CENSUS","2012","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","152","12.4"
"CENSUS","2012","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","418","7.6"
"CENSUS","2012","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","889","4.7"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","153","16.7"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","873","4.2"
"CENSUS","2012","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","7","43.0"
"CENSUS","2012","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","212","8.9"
"CENSUS","2012","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","108","10.4"
"CENSUS","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","313","6.2"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","3,587","3.7"
"CENSUS","2012","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","190","8.5"
"CENSUS","2012","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","76","25.4"
"CENSUS","2012","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","408","4.5"
"CENSUS","2012","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","107","17.5"
"CENSUS","2012","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","157","11.0"
"CENSUS","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","551","2.4"
"CENSUS","2012","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, CALVES, VEAL, RAISED OR SOLD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","75","18.4"
