"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13","46.5"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,098","8.4"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","0.4"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","55","(H)"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","1,006","(H)"
"CENSUS","2017","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","(H)"
"CENSUS","2017","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","17.3"
"CENSUS","2017","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","81.6"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","112","(H)"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","(H)"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","46","66.2"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","68.2"
"CENSUS","2017","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","24","61.7"
"CENSUS","2017","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","58.8"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","656","(H)"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","71.7"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","60","77.8"
"CENSUS","2017","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","81.8"
"CENSUS","2017","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","5","2.8"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","3.9"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","4.9"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","11","63.0"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","61.1"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","9","(H)"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","13.5"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","15","71.2"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","71.3"
"CENSUS","2017","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","56","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","124","47.8"
"CENSUS","2017","END OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","7.4"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","72","5.6"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","3.1"
"CENSUS","2017","END OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","20","53.5"
"CENSUS","2017","END OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","55.1"
"CENSUS","2017","END OF DEC","","STATE","OREGON","41","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","46","(H)"
"CENSUS","2017","END OF DEC","","STATE","OREGON","41","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","(H)"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","162","40.8"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","25.3"
"CENSUS","2017","END OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","5.0"
"CENSUS","2017","END OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","10.5"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","(H)"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","1,768","6.6"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","53","17.5"
"CENSUS","2017","END OF DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","34","(H)"
"CENSUS","2017","END OF DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","END OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","62.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","70.7"
"CENSUS","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","33","(H)"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","94.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","77.5"
"CENSUS","2012","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","62.7"
"CENSUS","2012","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","191","72.2"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","5.8"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","85.5"
"CENSUS","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","91","(H)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","70.7"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","66","(H)"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","33.5"
"CENSUS","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","42.9"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,995","(H)"
"CENSUS","2012","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","47.4"
"CENSUS","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","OSTRICHES","OSTRICHES - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","68","15.8"
"CENSUS","2012","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","22","50.5"
"CENSUS","2012","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","47.4"
"CENSUS","2012","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","1,611","(H)"
"CENSUS","2012","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","(H)"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","82.2"
"CENSUS","2012","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","142","67.8"
"CENSUS","2012","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","52.2"
"CENSUS","2012","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","13","78.3"
"CENSUS","2012","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","67.1"
"CENSUS","2012","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","103","56.4"
"CENSUS","2012","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","63.9"
"CENSUS","2012","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED","53","35.6"
"CENSUS","2012","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","OSTRICHES","OSTRICHES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","48.4"
"CENSUS","2012","END OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","OSTRICHES","OSTRICHES - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
