"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RHEAS","RHEAS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","1.3"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RHEAS","RHEAS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","47.4"
"CENSUS","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","RHEAS","RHEAS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11","66.2"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RHEAS","RHEAS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","75","91.2"
"CENSUS","2012","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","23","68.3"
"CENSUS","2012","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","57.5"
"CENSUS","2012","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","26","(H)"
"CENSUS","2012","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","4","67.1"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","67.1"
"CENSUS","2012","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","40","52.4"
"CENSUS","2012","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","33.3"
"CENSUS","2012","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2012","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","24","42.2"
"CENSUS","2012","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","50.3"
"CENSUS","2012","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","3.6"
"CENSUS","2012","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","33.5"
"CENSUS","2012","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","53","13.0"
"CENSUS","2012","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","41.1"
"CENSUS","2012","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","8","71.2"
"CENSUS","2012","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","54.8"
"CENSUS","2012","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","34","94.4"
"CENSUS","2012","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","70.7"
"CENSUS","2012","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","82.2"
"CENSUS","2012","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","50","60.0"
"CENSUS","2012","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","44.7"
"CENSUS","2012","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2012","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","162","47.9"
"CENSUS","2012","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","38.3"
"CENSUS","2012","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","15","87.9"
"CENSUS","2012","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","97.8"
"CENSUS","2012","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","7","76.7"
"CENSUS","2012","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","70.7"
"CENSUS","2012","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","47","(H)"
"CENSUS","2012","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","62.9"
"CENSUS","2012","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","16","62.7"
"CENSUS","2012","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","65.7"
"CENSUS","2012","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","RHEAS","RHEAS - INVENTORY","TOTAL","NOT SPECIFIED","8","5.1"
"CENSUS","2012","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","RHEAS","RHEAS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","4.5"
