"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","8.3"
"CENSUS","2017","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","69.0"
"CENSUS","2017","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","22","66.4"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17","(H)"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","300","97.4"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8","50.3"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","32","43.2"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","11.1"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","25","(H)"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","29.3"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","621","36.8"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","99.9"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20","(H)"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","73.8"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","28","68.5"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","22.0"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,220","(H)"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","84.6"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","72.9"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","30","85.5"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","44","54.3"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8","(H)"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","15.7"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","39","42.0"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","464","55.6"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","2.4"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12","88.2"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","70","45.5"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","EMUS","EMUS - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","207","(H)"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","73","57.1"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","27","57.5"
"CENSUS","2017","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","143","56.5"
"CENSUS","2017","END OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","47.6"
"CENSUS","2017","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","27","(H)"
"CENSUS","2017","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","(H)"
"CENSUS","2017","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","925","25.7"
"CENSUS","2017","END OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","122","55.5"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","129","(H)"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","26","(H)"
"CENSUS","2017","END OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","26","80.5"
"CENSUS","2017","END OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","49.0"
"CENSUS","2017","END OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","15","68.5"
"CENSUS","2017","END OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","399","42.7"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","107","37.2"
"CENSUS","2017","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","135","(H)"
"CENSUS","2017","END OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","46","(H)"
"CENSUS","2017","END OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","74","(H)"
"CENSUS","2017","END OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","47.8"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","29","49.1"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","54.3"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","46","54.0"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","73.6"
"CENSUS","2017","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","122","54.8"
"CENSUS","2017","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","54.8"
"CENSUS","2017","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","208","58.1"
"CENSUS","2017","END OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","23","(H)"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","118","43.6"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","31","43.4"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","52","63.4"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","(H)"
"CENSUS","2017","END OF DEC","","STATE","MAINE","23","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","52","92.3"
"CENSUS","2017","END OF DEC","","STATE","MAINE","23","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","245","25.7"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","39.5"
"CENSUS","2017","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","92","35.0"
"CENSUS","2017","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","18","34.4"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","233","(H)"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","45","(H)"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","87","38.0"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","24","26.8"
"CENSUS","2017","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","35","22.1"
"CENSUS","2017","END OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","45.9"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","379","65.7"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","36","53.4"
"CENSUS","2017","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","750","34.9"
"CENSUS","2017","END OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","26.7"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","38","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEVADA","32","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","55","68.1"
"CENSUS","2017","END OF DEC","","STATE","NEVADA","32","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","66.8"
"CENSUS","2017","END OF DEC","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","12","79.5"
"CENSUS","2017","END OF DEC","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","79.5"
"CENSUS","2017","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","125","42.6"
"CENSUS","2017","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","42","42.3"
"CENSUS","2017","END OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","67","22.2"
"CENSUS","2017","END OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","10","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","66","27.1"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","29.8"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","1,793","(H)"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","40","(H)"
"CENSUS","2017","END OF DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","50","(H)"
"CENSUS","2017","END OF DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","86.3"
"CENSUS","2017","END OF DEC","","STATE","OHIO","39","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","112","48.9"
"CENSUS","2017","END OF DEC","","STATE","OHIO","39","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","35","51.7"
"CENSUS","2017","END OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","41","36.9"
"CENSUS","2017","END OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","22","31.4"
"CENSUS","2017","END OF DEC","","STATE","OREGON","41","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","186","54.0"
"CENSUS","2017","END OF DEC","","STATE","OREGON","41","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","28","45.0"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","304","23.1"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","60","24.6"
"CENSUS","2017","END OF DEC","","STATE","RHODE ISLAND","44","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","RHODE ISLAND","44","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","89.4"
"CENSUS","2017","END OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","164","(H)"
"CENSUS","2017","END OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","94.5"
"CENSUS","2017","END OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","36","(H)"
"CENSUS","2017","END OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","244","(H)"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","49","(H)"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","2,249","(H)"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","345","40.4"
"CENSUS","2017","END OF DEC","","STATE","UTAH","49","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","21","(H)"
"CENSUS","2017","END OF DEC","","STATE","UTAH","49","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","(H)"
"CENSUS","2017","END OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","EMUS","EMUS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","2.4"
"CENSUS","2017","END OF DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","EMUS","EMUS - INVENTORY","TOTAL","NOT SPECIFIED","494","(H)"
