"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","26,800","(H)"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","58.3"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,401","87.6"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","90.9"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","40.4"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","24,010","53.6"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","4.5"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","71,827","5.5"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","450","(H)"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","2.6"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","END OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","16","62.8"
"CENSUS","2017","END OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","44.2"
"CENSUS","2017","END OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","8.6"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","60.0"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","1.7"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","99.0"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","1,200","(H)"
"CENSUS","2017","END OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","10.4"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","2.1"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","5.8"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","36","(H)"
"CENSUS","2017","END OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","89.1"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","79","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","29,700","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","(H)"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","62","73.5"
"CENSUS","2017","END OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","58.3"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","90.9"
"CENSUS","2017","END OF DEC","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","4,820","57.4"
"CENSUS","2017","END OF DEC","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","97.6"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","25,290","6.8"
"CENSUS","2017","END OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","52.0"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","1.3"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","84.5"
"CENSUS","2017","END OF DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","32","(H)"
"CENSUS","2017","END OF DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","END OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","1.6"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","11.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","31.6"
"CENSUS","2012","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2012","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","23.4"
"CENSUS","2012","YEAR","","STATE","MAINE","23","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","94.9"
"CENSUS","2012","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,080","(H)"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","1.2"
"CENSUS","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","18.9"
"CENSUS","2012","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","16.9"
"CENSUS","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","13.1"
"CENSUS","2012","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","42.4"
"CENSUS","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","21,781","2.7"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","33.6"
"CENSUS","2012","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","58.1"
"CENSUS","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","END OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2012","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","47.4"
"CENSUS","2012","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","47.4"
"CENSUS","2012","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","IOWA","19","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2012","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","3,304","67.0"
"CENSUS","2012","END OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","62.7"
"CENSUS","2012","END OF DEC","","STATE","MAINE","23","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","END OF DEC","","STATE","MAINE","23","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","23.4"
"CENSUS","2012","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - INVENTORY","TOTAL","NOT SPECIFIED","4,030","(H)"
"CENSUS","2012","END OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","PARTRIDGES","PARTRIDGES, HUNGARIAN - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","94.9"
