"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","433,698,000",""
"SURVEY","2019","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,790,000",""
"SURVEY","2019","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","434,191,000",""
"SURVEY","2019","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","36,233,000",""
"SURVEY","2019","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","430,033,000",""
"SURVEY","2019","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","32,732,000",""
"SURVEY","2019","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","445,529,000",""
"SURVEY","2019","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,126,000",""
"SURVEY","2019","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","449,990,000",""
"SURVEY","2018","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","42,995,000",""
"SURVEY","2018","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","458,749,000",""
"SURVEY","2018","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","42,901,000",""
"SURVEY","2018","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","416,438,000",""
"SURVEY","2018","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","37,725,000",""
"SURVEY","2018","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","426,232,000",""
"SURVEY","2018","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","35,964,000",""
"SURVEY","2018","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","435,196,000",""
"SURVEY","2018","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","38,565,000",""
"SURVEY","2018","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","426,089,000",""
"SURVEY","2018","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,454,000",""
"SURVEY","2018","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","407,131,000",""
"SURVEY","2018","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","40,159,000",""
"SURVEY","2018","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","444,089,000",""
"SURVEY","2018","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","43,923,000",""
"SURVEY","2018","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","457,392,000",""
"SURVEY","2018","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","48,262,000",""
"SURVEY","2018","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","458,904,000",""
"SURVEY","2018","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","47,150,000",""
"SURVEY","2018","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","468,424,000",""
"SURVEY","2018","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","40,835,000",""
"SURVEY","2018","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","473,863,000",""
"SURVEY","2018","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","33,552,000",""
"SURVEY","2018","END OF DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","462,072,000",""
"SURVEY","2017","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","39,215,000",""
"SURVEY","2017","END OF JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","499,000,000",""
"SURVEY","2017","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","38,514,000",""
"SURVEY","2017","END OF FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","463,934,000",""
"SURVEY","2017","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,429,000",""
"SURVEY","2017","END OF MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","422,572,000",""
"SURVEY","2017","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","42,826,000",""
"SURVEY","2017","END OF APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","415,592,000",""
"SURVEY","2017","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,799,000",""
"SURVEY","2017","END OF MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","376,699,000",""
"SURVEY","2017","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","31,668,000",""
"SURVEY","2017","END OF JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","383,658,000",""
"SURVEY","2017","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","33,765,000",""
"SURVEY","2017","END OF JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","398,071,000",""
"SURVEY","2017","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","38,473,000",""
"SURVEY","2017","END OF AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","438,094,000",""
"SURVEY","2017","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,576,000",""
"SURVEY","2017","END OF SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","454,439,000",""
"SURVEY","2017","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","44,948,000",""
"SURVEY","2017","END OF OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","462,093,000",""
"SURVEY","2017","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONE-IN, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,260,000",""
"SURVEY","2017","END OF NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEEF","BEEF, BONELESS, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB","TOTAL","NOT SPECIFIED","443,927,000",""
